input,target
tutor: I read a book in the bed before sleeping.,I read a book in bed before sleeping. || Lỗi: Mạo từ || HD: 'In bed' không có 'the'.
tutor: We learned about the life in the 18th century.,We learned about life in the 18th century. || Lỗi: Mạo từ || HD: 'Life' nói chung không cần 'the'.
tutor: The nature is beautiful in spring.,Nature is beautiful in spring. || Lỗi: Mạo từ || HD: 'Nature' nói chung không dùng 'the'.
tutor: I love listening to the music.,I love listening to music. || Lỗi: Mạo từ || HD: 'Music' nói chung không cần 'the'.
tutor: She is studying the history of the world.,She is studying world history. || Lỗi: Mạo từ thừa || HD: 'World history' không cần 'the'.
tutor: He is expert in computer.,He is an expert in computers. || Lỗi: Thiếu mạo từ và danh từ số nhiều || HD: Cần mạo từ 'an' và 'computers' số nhiều khi nói chung.
tutor: I have a toothache. (đúng),I have a toothache. || Lỗi: Không lỗi || HD: Có thể dùng 'have toothache' (Anh-Anh) hoặc 'have a toothache' (Anh-Mỹ).
tutor: I suffer from the diabetes.,I suffer from diabetes. || Lỗi: Mạo từ || HD: Bệnh tật nói chung không có 'the'.
tutor: The flu is a common illness. (đúng),The flu is a common illness. || Lỗi: Không lỗi || HD: 'The flu' có thể dùng 'the'.
tutor: I go to work by a motorbike.,I go to work by motorbike. || Lỗi: Mạo từ || HD: 'By motorbike' không có 'a'.
tutor: She is afraid of the dogs.,"She is afraid of dogs. || Lỗi: Mạo từ || HD: Khi nói chung về loài chó, không dùng 'the'."
tutor: I like the cats more than the dogs.,I like cats more than dogs. || Lỗi: Mạo từ || HD: So sánh chung không cần 'the'.
tutor: The money is not everything.,Money is not everything. || Lỗi: Mạo từ || HD: 'Money' nói chung không có 'the'.
tutor: I enjoy the reading books.,I enjoy reading books. || Lỗi: Mạo từ thừa || HD: 'Reading books' không cần 'the'.
tutor: She is good at the cooking.,She is good at cooking. || Lỗi: Mạo từ || HD: 'Cooking' nói chung không cần 'the'.
tutor: He is interested in the photography.,He is interested in photography. || Lỗi: Mạo từ || HD: Sở thích nói chung không cần 'the'.
tutor: I read a news on the internet.,I read the news on the internet. || Lỗi: Mạo từ và danh từ || HD: 'News' dùng với 'the' khi chỉ tin tức nói chung; hoặc 'a piece of news'.
tutor: She told a lie. (đúng),She told a lie. || Lỗi: Không lỗi || HD: 'Tell a lie' đúng.
tutor: He said a lie.,"He told a lie. || Lỗi: Kết hợp từ || HD: 'Tell a lie', không dùng 'say'."
tutor: I made a lot of researches.,"I did a lot of research. || Lỗi: Kết hợp từ và danh từ không đếm được || HD: 'Do research', 'research' không đếm được."
tutor: I need to make a bath.,I need to take a bath. || Lỗi: Kết hợp từ || HD: 'Take a bath'.
tutor: I got a shower and went to bed.,"I took a shower and went to bed. || Lỗi: Kết hợp từ || HD: 'Take a shower', mặc dù 'get a shower' cũng có thể hiểu nhưng không phổ biến."
tutor: We did a contract with them.,We signed a contract with them. hoặc made a contract || Lỗi: Kết hợp từ || HD: 'Sign a contract' hoặc 'make a contract'.
tutor: I made a lot of exercises this morning.,I did a lot of exercises this morning. || Lỗi: Kết hợp từ || HD: 'Do exercises'.
tutor: She always makes the housework.,She always does the housework. || Lỗi: Kết hợp từ || HD: 'Do housework'.
tutor: He made the gardening all day.,He did the gardening all day. || Lỗi: Kết hợp từ || HD: 'Do the gardening'.
tutor: I need to make an appointment with the doctor. (đúng),I need to make an appointment with the doctor. || Lỗi: Không lỗi || HD: 'Make an appointment' đúng.
tutor: I did a reservation at the restaurant.,I made a reservation at the restaurant. || Lỗi: Kết hợp từ || HD: 'Make a reservation'.
tutor: We made a lot of photos.,We took a lot of photos. || Lỗi: Kết hợp từ || HD: 'Take photos'.
tutor: He did a very good song.,"He wrote/composed a very good song. || Lỗi: Kết hợp từ || HD: 'Write a song', không dùng 'do'."
tutor: She made a complaint to the manager. (đúng),She made a complaint to the manager. || Lỗi: Không lỗi || HD: 'Make a complaint'.
tutor: I did a promise to help her.,I made a promise to help her. || Lỗi: Kết hợp từ || HD: 'Make a promise'.
tutor: He made a lot of damage.,He did a lot of damage. || Lỗi: Kết hợp từ || HD: 'Do damage'.
tutor: I need to make the shopping.,I need to do the shopping. || Lỗi: Kết hợp từ || HD: 'Do the shopping'.
tutor: We did a long journey.,We made a long journey. || Lỗi: Kết hợp từ || HD: 'Make a journey'.
tutor: I made a lot of errors in the test.,"I made a lot of errors in the test. || Lỗi: Không lỗi || HD: 'Make errors' cũng được, nhưng 'make mistakes' phổ biến hơn."
tutor: I did a phone call to my sister.,I made a phone call to my sister. || Lỗi: Kết hợp từ || HD: 'Make a phone call'.
tutor: She made a mess in the kitchen. (đúng),She made a mess in the kitchen. || Lỗi: Không lỗi || HD: 'Make a mess' đúng.
tutor: I did a mess in my room.,I made a mess in my room. || Lỗi: Kết hợp từ || HD: 'Make a mess'.
tutor: He made a lot of noise. (đúng),He made a lot of noise. || Lỗi: Không lỗi || HD: 'Make noise' đúng.
tutor: I did a noise.,I made a noise. || Lỗi: Kết hợp từ || HD: 'Make a noise'.
tutor: I need to make a coffee.,"I need to make some coffee. || Lỗi: Mạo từ và danh từ không đếm được || HD: 'Coffee' không đếm được, dùng 'some coffee'."
tutor: Can you do me a cup of tea?,Can you make me a cup of tea? || Lỗi: Kết hợp từ || HD: 'Make tea/coffee'.
tutor: I will take a look at it. (đúng),I will have a look at it. || Lỗi: Kết hợp từ || HD: 'Have a look' hoặc 'take a look' đều đúng.
tutor: Let's take a conversation later.,Let's have a conversation later. || Lỗi: Kết hợp từ || HD: 'Have a conversation'.
tutor: I had a chat with him. (đúng),I had a chat with him. || Lỗi: Không lỗi || HD: 'Have a chat' đúng.
tutor: We made a meeting yesterday.,We had a meeting yesterday. || Lỗi: Kết hợp từ || HD: 'Have a meeting'.
tutor: I will make a bath now.,I will take a bath now. || Lỗi: Kết hợp từ || HD: 'Take a bath'.
tutor: She took a decision quickly.,She made a decision quickly. || Lỗi: Kết hợp từ || HD: 'Make a decision'; 'take a decision' đôi khi dùng trong Anh-Anh nhưng 'make' chuẩn hơn.
tutor: I am going to make a nap.,I am going to take a nap. || Lỗi: Kết hợp từ || HD: 'Take a nap'.
tutor: He made a walk in the park.,He took a walk in the park. || Lỗi: Kết hợp từ || HD: 'Take a walk'.
tutor: We made a journey across the desert.,"We made a journey across the desert. || Lỗi: Không lỗi || HD: 'Make a journey' cũng đúng, nhưng 'take a trip' phổ biến hơn."
tutor: I want to do a difference in the world.,I want to make a difference in the world. || Lỗi: Kết hợp từ || HD: 'Make a difference'.
tutor: She did a good job. (đúng),She did a good job. || Lỗi: Không lỗi || HD: 'Do a good job' đúng.
tutor: He made his best to finish.,He did his best to finish. || Lỗi: Kết hợp từ || HD: 'Do one's best'.
tutor: I made a cup of tea. (đúng),I made a cup of tea. || Lỗi: Không lỗi || HD: 'Make a cup of tea' đúng.
tutor: We did a great progress.,We made great progress. || Lỗi: Kết hợp từ || HD: 'Make progress'.
tutor: I need to make an exercise to practice.,I need to do an exercise to practice. || Lỗi: Kết hợp từ || HD: 'Do an exercise'.
tutor: She did a beautiful painting.,"She painted a beautiful painting. || Lỗi: Kết hợp từ || HD: 'Paint a painting', không dùng 'do'."
tutor: I made a drawing of her.,I did a drawing of her. || Lỗi: Kết hợp từ || HD: 'Do a drawing' hoặc 'draw a picture'.
tutor: He did a speech at the wedding.,He made a speech at the wedding. || Lỗi: Kết hợp từ || HD: 'Make a speech'.
tutor: We made a quiz in class.,We did a quiz in class. || Lỗi: Kết hợp từ || HD: 'Do a quiz'.
tutor: I did a mistake on my tax return.,I made a mistake on my tax return. || Lỗi: Kết hợp từ || HD: 'Make a mistake'.
tutor: We must do an effort to protect the environment.,We must make an effort to protect the environment. || Lỗi: Kết hợp từ || HD: 'Make an effort'.
tutor: She did a joke about his height.,She made a joke about his height. || Lỗi: Kết hợp từ || HD: 'Make a joke'.
tutor: I made a favor for him.,I did him a favor. || Lỗi: Kết hợp từ || HD: 'Do someone a favor'.
tutor: He made me a favor.,He did me a favor. || Lỗi: Kết hợp từ || HD: 'Do me a favor'.
tutor: We are dependent of oil imports.,We are dependent on oil imports. || Lỗi: Giới từ sai || HD: 'Dependent on'.
tutor: I am not accustomed with such rudeness.,I am not accustomed to such rudeness. || Lỗi: Giới từ sai || HD: 'Accustomed to'.
tutor: She is engaged with a businessman.,She is engaged to a businessman. || Lỗi: Giới từ sai || HD: 'Engaged to' chỉ đính hôn.
tutor: He is married with my cousin.,He is married to my cousin. || Lỗi: Giới từ sai || HD: 'Married to'.
tutor: I am busy with work. (đúng),I am busy with work. || Lỗi: Không lỗi || HD: 'Busy with' đúng.
tutor: She is bored from her routine.,She is bored with her routine. || Lỗi: Giới từ sai || HD: 'Bored with'.
tutor: I am fed up of his lies.,I am fed up with his lies. || Lỗi: Giới từ sai || HD: 'Fed up with'.
tutor: He is excited for his new job.,He is excited about his new job. || Lỗi: Giới từ sai || HD: 'Excited about'.
tutor: I am sorry about the interruption. (đúng),I am sorry about the interruption. || Lỗi: Không lỗi || HD: 'Sorry about/for' đều được.
tutor: We are happy with the result. (đúng),We are happy with the result. || Lỗi: Không lỗi || HD: 'Happy with' đúng.
tutor: She is angry on her brother.,She is angry with her brother. || Lỗi: Giới từ sai || HD: 'Angry with'.
tutor: I am nervous for the interview.,I am nervous about the interview. || Lỗi: Giới từ sai || HD: 'Nervous about'.
tutor: He is curious of the result.,He is curious about the result. || Lỗi: Giới từ sai || HD: 'Curious about'.
tutor: I am suspicious to his motives.,I am suspicious of his motives. || Lỗi: Giới từ sai || HD: 'Suspicious of'.
tutor: She is certain for her success.,She is certain of her success. || Lỗi: Giới từ sai || HD: 'Certain of/about'.
tutor: I am doubtful for his ability.,I am doubtful about his ability. || Lỗi: Giới từ sai || HD: 'Doubtful about'.
tutor: He is aware for the danger.,He is aware of the danger. || Lỗi: Giới từ sai || HD: 'Aware of'.
tutor: We are conscious for the need to change.,We are conscious of the need to change. || Lỗi: Giới từ sai || HD: 'Conscious of'.
tutor: I am afraid from the dark.,I am afraid of the dark. || Lỗi: Giới từ sai || HD: 'Afraid of'.
tutor: She is scared from the dog.,She is scared of the dog. || Lỗi: Giới từ sai || HD: 'Scared of'.
tutor: I am surprised for his reaction.,I am surprised at his reaction. || Lỗi: Giới từ sai || HD: 'Surprised at/by'.
tutor: He is shocked from the accident.,He is shocked by the accident. || Lỗi: Giới từ sai || HD: 'Shocked by'.
tutor: I am pleased from your gift.,I am pleased with your gift. || Lỗi: Giới từ sai || HD: 'Pleased with'.
tutor: She is disappointed from the service.,She is disappointed with the service. || Lỗi: Giới từ sai || HD: 'Disappointed with'.
tutor: I am satisfied from the explanation.,I am satisfied with the explanation. || Lỗi: Giới từ sai || HD: 'Satisfied with'.
tutor: He is disgusted from the sight.,He is disgusted by the sight. || Lỗi: Giới từ sai || HD: 'Disgusted by/at'.
tutor: I am tired from your complaints.,I am tired of your complaints. || Lỗi: Giới từ sai || HD: 'Tired of' (chán).
tutor: We are different than you.,We are different from you. || Lỗi: Giới từ sai || HD: 'Different from'.
tutor: Your problem is similar with mine.,Your problem is similar to mine. || Lỗi: Giới từ sai || HD: 'Similar to'.
tutor: I am familiar to this software.,I am familiar with this software. || Lỗi: Giới từ sai || HD: 'Familiar with' khi ai đó quen thuộc với cái gì.
tutor: This place is familiar with me.,This place is familiar to me. || Lỗi: Giới từ sai || HD: 'Familiar to someone' khi cái gì đó quen thuộc với ai.
tutor: She is keen on learning languages. (đúng),She is keen on learning languages. || Lỗi: Không lỗi || HD: 'Keen on' đúng.
tutor: I am fond of classical music. (đúng),I am fond of classical music. || Lỗi: Không lỗi || HD: 'Fond of' đúng.
tutor: He is addicted with smoking.,He is addicted to smoking. || Lỗi: Giới từ sai || HD: 'Addicted to'.
tutor: I am grateful for your assistance. (đúng),I am grateful for your assistance. || Lỗi: Không lỗi || HD: 'Grateful for'.
